"商品","他品番","商品名1","商品名2","名カナ","基本サイズパターン","カラー","カラー備考","カラー削除区分","サイズ","サイズ備考","サイズ削除区分","JAN1コード","JAN2コード","副バーコード","SKU","仕入先","発注納期","受注納期","商品区分","名称入力区分","CS管理区分","削除区分","ロットNO管理区分","AEC連携対象フラグ","在庫管理区分","税率区分","原価洗替区分","移動平均計算区分","展開区分","原価単価取得区分","売上時原価引当区分","直送原価取得区分","手配区分","免税区分","商品分類1","商品分類2","商品分類3","商品分類4","商品分類5","商品分類6","商品分類7","商品分類8","商品分類9","商品分類10","商品分類11","商品分類12","商品分類13","商品分類14","商品分類15","商品分類16","商品分類17","商品分類18","商品分類19","商品分類20","単価採用区分","単位","入数","適用開始日","税抜販売単価","税込販売単価","税抜購買単価","税込購買単価","原価単価","税抜上代単価","税込上代単価","税抜参考上代単価","税込参考上代単価","SKU適用開始日","SKU税抜販売単価","SKU税込販売単価","SKU税抜購買単価","SKU税込購買単価","SKU原価単価","SKU税抜上代単価","SKU税込上代単価","SKU税抜参考上代単価","SKU税込参考上代単価","商品英名1","商品英名2","PO単位","数量配賦係数1","数量配賦係数2","金額配賦係数","部位1","素材1","混率1","部位2","素材2","混率2","部位3","素材3","混率3","部位4","素材4","混率4","部位5","素材5","混率5","部位6","素材6","混率6","部位7","素材7","混率7","部位8","素材8","混率8","部位9","素材9","混率9","部位10","素材10","混率10","適正在庫数","発注ロット","リードタイム","備考1","備考2","備考3","備考4","備考5","備考6","備考7","備考8","備考9","備考10","備考11","メモ","通貨コード","通貨名","関税率","ドレー代","ブランド費","ロス費","企画費","外貨単価","総平均単価"
"FE2042V","FE2042","ﾎｿｶﾞﾀｺﾝﾌｫｰﾄｼｬｰﾘﾝｸﾞ","","","","11","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","2622","990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","15.50",""
"FE2042V","FE2042","ﾎｿｶﾞﾀｺﾝﾌｫｰﾄｼｬｰﾘﾝｸﾞ","","","","62","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","2622","990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","15.50",""
"FE2042V","FE2042","ﾎｿｶﾞﾀｺﾝﾌｫｰﾄｼｬｰﾘﾝｸﾞ","","","","80","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","2622","990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","15.50",""
"FE2042V","FE2042","ﾎｿｶﾞﾀｺﾝﾌｫｰﾄｼｬｰﾘﾝｸﾞ","","","","90","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","2622","990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","15.50",""
"FE2043V","FE2043","ｼｼｭｳｾｲｵﾝｿﾞｺBE","","","","62","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","2697","990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","15.95",""
"FE2044V","FE2044","ｼｼｭｳｾｲｵﾝｿﾞｺGR","","","","80","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","2697","990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","15.95",""
"FE2045V","FE2045","ｼｼｭｳｾｲｵﾝｿﾞｺB","","","","30","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","2697","990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","15.95",""
"FE2046V","FE2046","ｼｼｭｳｾｲｵﾝｿﾞｺG","","","","20","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","2697","990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","15.95",""
"FE2047V","FE2047","SFｽｶﾝｼﾞﾅﾋﾞｱﾝﾌｫﾚｽﾄ ｱｻｺﾝ","","","","11","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","047","2026","","116","","","","","","","","","","","","2","","30","20260417","0","","","","3074","1290","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","77.40","0","","17.75",""
"FE2047V","FE2047","SFｽｶﾝｼﾞﾅﾋﾞｱﾝﾌｫﾚｽﾄ ｱｻｺﾝ","","","","80","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","047","2026","","116","","","","","","","","","","","","2","","30","20260417","0","","","","3074","1290","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","77.40","0","","17.75",""
"FE2048V","FE2048","ﾁｭｰﾙﾎﾞｱｺﾝﾌｫｰﾄ","","","","11","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","116","","","","","","","","","","","","2","","30","20260417","0","","","","3080","990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","18.25",""
"FE2048V","FE2048","ﾁｭｰﾙﾎﾞｱｺﾝﾌｫｰﾄ","","","","31","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","116","","","","","","","","","","","","2","","30","20260417","0","","","","3080","990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","18.25",""
"FE2048V","FE2048","ﾁｭｰﾙﾎﾞｱｺﾝﾌｫｰﾄ","","","","60","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","116","","","","","","","","","","","","2","","30","20260417","0","","","","3080","990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","18.25",""
"FE2048V","FE2048","ﾁｭｰﾙﾎﾞｱｺﾝﾌｫｰﾄ","","","","90","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","116","","","","","","","","","","","","2","","30","20260417","0","","","","3080","990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","18.25",""
"FE2049V","FE2049","SF ｽｶﾌｫﾚﾎｿｶﾞﾀｺﾝﾌｫﾒｯｼｭ","","","","80","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","047","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","3079","1490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","89.40","0","","16.95",""
"FE2050V","FE2050","SR ｹﾛｯﾋﾟﾎｿｶﾞﾀｺﾝﾌｫﾒｯｼｭ","","","","20","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","066","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","3335","1490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","119.20","0","","18.25",""
"FE2051V","FE2051","SR ﾘﾄﾙﾂｲﾝｽﾀｰｽﾞｺﾝﾌｫｰﾄ","","","","50","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","140","2026","","116","","","","","","","","","","","","2","","30","20260417","0","","","","3404","1490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","119.20","0","","18.65",""
"FE2052V","FE2052","SR ﾘﾄﾙﾂｲﾝスターズｺﾝﾌｫｰﾄ","","","","30","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","140","2026","","327","","","","","","","","","","","","2","","30","20260417","0","","","","3050","1290","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","103.20","0","","17.45",""
"FE2053V","FE2053","SR ﾊﾛｰｷﾃｨﾎｿｶﾞﾀｺﾝﾌｫｰﾄ","","","","11","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","049","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","3083","1290","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","103.20","0","","17.65",""
"FE2054V","FE2054","SR ﾏﾛﾝｸﾘｰﾑﾎｿｶﾞﾀｺﾝﾌｫｰﾄ","","","","62","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","213","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","3017","1290","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","103.20","0","","17.25",""
"FE2055V","FE2055","SR ﾊﾛｰｷﾃｨﾒｯｼｭｺﾝﾌｫ","","","","10","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","049","2026","","133","","","","","","","","","","","","2","","30","20260417","0","","","","3258","1290","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","103.20","0","","17.90",""
"FE2056V","FE2056","ﾃﾝﾈﾝﾑｼﾞﾀｹ","","","","73","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","133","","","","","","","","","","","","2","","30","20260417","0","","","","2206","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","13.00",""
"FE2056V","FE2056","ﾃﾝﾈﾝﾑｼﾞﾀｹ","","","","73","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","133","","","","","","","","","","","","2","","30","20260417","0","","","","2206","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","13.00",""
"FE2056V","FE2056","ﾃﾝﾈﾝﾑｼﾞﾀｹ","","","","80","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","133","","","","","","","","","","","","2","","30","20260417","0","","","","2206","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","13.00",""
"FE2056V","FE2056","ﾃﾝﾈﾝﾑｼﾞﾀｹ","","","","80","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","133","","","","","","","","","","","","2","","30","20260417","0","","","","2206","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","13.00",""
"FE2057V","FE2057","ﾃﾝﾈﾝｽｲｶﾀｹ","","","","20","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","2273","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","13.40",""
"FE2058V","FE2058","ﾃﾝﾈﾝﾀﾀﾐｴﾀﾞﾏﾒ","","","","80","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","116","","","","","","","","","","","","2","","30","20260417","0","","","","2289","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","13.50",""
"FE2059V","FE2059","ﾃﾝﾈﾝｱﾎﾞｶﾄﾞﾀｹ","","","","90","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FE2060V","FE2060","PO ﾒｶﾞﾈｳｻｷﾞﾟﾎｿｶﾞﾀｺﾝﾌｫﾒｯｼｭ","","","","11","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","107","2026","","327","","","","","","","","","","","","2","","30","20260417","0","","","","3232","1290","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","77.40","0","","17.90",""
"FE2061V","FE2061","ﾃﾝﾈﾝﾁｬﾀｹｶﾄﾘｾﾝｺｳﾈｰﾑ","","","","22","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","2190","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","12.90",""
"FE2061V","FE2061","ﾃﾝﾈﾝﾁｬﾀｹｶﾄﾘｾﾝｺｳﾈｰﾑ","","","","22","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","2190","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","12.90",""
"FE2061V","FE2061","ﾃﾝﾈﾝﾁｬﾀｹｶﾄﾘｾﾝｺｳﾈｰﾑ","","","","70","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","2190","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","12.90",""
"FE2061V","FE2061","ﾃﾝﾈﾝﾁｬﾀｹｶﾄﾘｾﾝｺｳﾈｰﾑ","","","","70","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","2190","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","12.90",""
"FE2062V","FE2062","4KDｺﾝﾌｫﾈｰﾑ","","","","32","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FE2062V","FE2062","4KDｺﾝﾌｫﾈｰﾑ","","","","32","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FE2062V","FE2062","4KDｺﾝﾌｫﾈｰﾑ","","","","50","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FE2062V","FE2062","4KDｺﾝﾌｫﾈｰﾑ","","","","50","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FE2062V","FE2062","4KDｺﾝﾌｫﾈｰﾑ","","","","80","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FE2062V","FE2062","4KDｺﾝﾌｫﾈｰﾑ","","","","80","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FE2062V","FE2062","4KDｺﾝﾌｫﾈｰﾑ","","","","90","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FE2062V","FE2062","4KDｺﾝﾌｫﾈｰﾑ","","","","90","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FE2063V","FE2063","4KDｺﾝﾌｫﾏｸﾞﾛﾋﾞｼｮﾝﾌﾘｰｾﾞ","","","","20","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","116","","","","","","","","","","","","2","","30","20260417","0","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FE2064V","FE2064","4KDｺﾝﾌｫﾈｺｵﾘﾈｰﾑ","","","","11","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","116","","","","","","","","","","","","2","","30","20260417","0","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FE2065V","FE2065","ﾃﾝﾈﾝｼﾛｸﾏ","","","","31","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","133","","","","","","","","","","","","2","","30","20260417","0","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FE2065V","FE2065","ﾃﾝﾈﾝｼﾛｸﾏ","","","","31","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","133","","","","","","","","","","","","2","","30","20260417","0","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FE2065V","FE2065","ﾃﾝﾈﾝｼﾛｸﾏ","","","","32","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","133","","","","","","","","","","","","2","","30","20260417","0","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FE2065V","FE2065","ﾃﾝﾈﾝｼﾛｸﾏ","","","","32","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","133","","","","","","","","","","","","2","","30","20260417","0","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FE2066V","FE2066","ﾃﾝﾈﾝｼﾛｸﾏ","","","","31","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FE2066V","FE2066","ﾃﾝﾈﾝｼﾛｸﾏ","","","","31","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FE2066V","FE2066","ﾃﾝﾈﾝｼﾛｸﾏ","","","","32","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FE2066V","FE2066","ﾃﾝﾈﾝｼﾛｸﾏ","","","","32","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FE2067V","FE2067","ﾃﾝﾈﾝﾀｹﾑｼﾞP BK","","","","11","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","116","","","","","","","","","","","","2","","30","20260417","0","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FE2067V","FE2067","ﾃﾝﾈﾝﾀｹﾑｼﾞP BK","","","","11","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","116","","","","","","","","","","","","2","","30","20260417","0","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FE2067V","FE2067","ﾃﾝﾈﾝﾀｹﾑｼﾞP BK","","","","90","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","116","","","","","","","","","","","","2","","30","20260417","0","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FE2067V","FE2067","ﾃﾝﾈﾝﾀｹﾑｼﾞP BK","","","","90","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","116","","","","","","","","","","","","2","","30","20260417","0","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FE2068V","FE2068","ﾃﾝﾈﾝﾑｼﾞｷｼﾞ","","","","62","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
