"商品","他品番","商品名1","商品名2","名カナ","基本サイズパターン","カラー","カラー備考","カラー削除区分","サイズ","サイズ備考","サイズ削除区分","JAN1コード","JAN2コード","副バーコード","SKU","仕入先","発注納期","受注納期","商品区分","名称入力区分","CS管理区分","削除区分","ロットNO管理区分","AEC連携対象フラグ","在庫管理区分","税率区分","原価洗替区分","移動平均計算区分","展開区分","原価単価取得区分","売上時原価引当区分","直送原価取得区分","手配区分","免税区分","商品分類1","商品分類2","商品分類3","商品分類4","商品分類5","商品分類6","商品分類7","商品分類8","商品分類9","商品分類10","商品分類11","商品分類12","商品分類13","商品分類14","商品分類15","商品分類16","商品分類17","商品分類18","商品分類19","商品分類20","単価採用区分","単位","入数","適用開始日","税抜販売単価","税込販売単価","税抜購買単価","税込購買単価","原価単価","税抜上代単価","税込上代単価","税抜参考上代単価","税込参考上代単価","SKU適用開始日","SKU税抜販売単価","SKU税込販売単価","SKU税抜購買単価","SKU税込購買単価","SKU原価単価","SKU税抜上代単価","SKU税込上代単価","SKU税抜参考上代単価","SKU税込参考上代単価","商品英名1","商品英名2","PO単位","数量配賦係数1","数量配賦係数2","金額配賦係数","部位1","素材1","混率1","部位2","素材2","混率2","部位3","素材3","混率3","部位4","素材4","混率4","部位5","素材5","混率5","部位6","素材6","混率6","部位7","素材7","混率7","部位8","素材8","混率8","部位9","素材9","混率9","部位10","素材10","混率10","適正在庫数","発注ロット","リードタイム","備考1","備考2","備考3","備考4","備考5","備考6","備考7","備考8","備考9","備考10","備考11","メモ","通貨コード","通貨名","関税率","ドレー代","ブランド費","ロス費","企画費","外貨単価","総平均単価"
"EE3029L","EE3029","ﾅﾒﾗｶﾌﾝﾜﾘｼﾛｸﾏ","","","","32","","0","L","","0","","","","","213","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","000","2025","","012","","","","","","","","","","","","2","","30","20260319","0","","","","0","890","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","9","0.00","0","","0.00",""
"EE3029L","EE3029","ﾅﾒﾗｶﾌﾝﾜﾘｼﾛｸﾏ","","","","73","","0","M","","0","","","","","213","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","000","2025","","012","","","","","","","","","","","","2","","30","20260319","0","","","","0","890","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","9","0.00","0","","0.00",""
"EE3029L","EE3029","ﾅﾒﾗｶﾌﾝﾜﾘｼﾛｸﾏ","","","","73","","0","L","","0","","","","","213","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","000","2025","","012","","","","","","","","","","","","2","","30","20260319","0","","","","0","890","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","9","0.00","0","","0.00",""
"EE3030L","EE3030","ﾅﾒﾗｶﾌﾝﾜﾘﾈｺ","","","","73","","0","M","","0","","","","","213","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","000","2025","","012","","","","","","","","","","","","2","","30","20260319","0","","","","473","890","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","9","0.00","0","","2.88",""
"EE3031V","EE3031","CR ﾋﾅﾌｧｰｺﾝﾌｫｰﾄ","","","","11","","0","00","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","197","2025","","122","","","","","","","","","","","","2","","30","20260319","0","","","","2762","990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","24.75","0","","15.50",""
"EE3031V","EE3031","CR ﾋﾅﾌｧｰｺﾝﾌｫｰﾄ","","","","82","","0","00","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","197","2025","","122","","","","","","","","","","","","2","","30","20260319","0","","","","2762","990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","24.75","0","","15.50",""
"EE3032L","EE3032","ごほうびｳｰﾙ　ﾊﾞﾗﾝｽｻﾎﾟｰﾄ　","","","","40","","0","M","","0","","","","","213","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","000","2025","","117","","","","","","","","","","","","2","","2","20260319","1150","","","","0","1790","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","9","0.00","0","","0.00",""
"EE3032L","EE3032","ごほうびｳｰﾙ　ﾊﾞﾗﾝｽｻﾎﾟｰﾄ　","","","","40","","0","M","","0","","","","","433","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","000","2025","","117","","","","","","","","","","","","2","","2","20260319","1150","","","","6757","1790","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","50","0.00","0","","40.29",""
"EE3032L","EE3032","ごほうびｳｰﾙ　ﾊﾞﾗﾝｽｻﾎﾟｰﾄ　","","","","40","","0","L","","0","","","","","213","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","000","2025","","117","","","","","","","","","","","","2","","2","20260319","1150","","","","0","1790","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","9","0.00","0","","0.00",""
"EE3032L","EE3032","ごほうびｳｰﾙ　ﾊﾞﾗﾝｽｻﾎﾟｰﾄ　","","","","40","","0","L","","0","","","","","433","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","000","2025","","117","","","","","","","","","","","","2","","2","20260319","1150","","","","6757","1790","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","50","0.00","0","","40.29",""
"EE3032L","EE3032","ごほうびｳｰﾙ　ﾊﾞﾗﾝｽｻﾎﾟｰﾄ　","","","","62","","0","M","","0","","","","","213","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","000","2025","","117","","","","","","","","","","","","2","","2","20260319","1150","","","","0","1790","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","9","0.00","0","","0.00",""
"EE3032L","EE3032","ごほうびｳｰﾙ　ﾊﾞﾗﾝｽｻﾎﾟｰﾄ　","","","","62","","0","M","","0","","","","","433","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","000","2025","","117","","","","","","","","","","","","2","","2","20260319","1150","","","","6757","1790","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","50","0.00","0","","40.29",""
"EE3032L","EE3032","ごほうびｳｰﾙ　ﾊﾞﾗﾝｽｻﾎﾟｰﾄ　","","","","62","","0","L","","0","","","","","213","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","000","2025","","117","","","","","","","","","","","","2","","2","20260319","1150","","","","0","1790","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","9","0.00","0","","0.00",""
"EE3032L","EE3032","ごほうびｳｰﾙ　ﾊﾞﾗﾝｽｻﾎﾟｰﾄ　","","","","62","","0","L","","0","","","","","433","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","000","2025","","117","","","","","","","","","","","","2","","2","20260319","1150","","","","6757","1790","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","50","0.00","0","","40.29",""
"EE3032L","EE3032","ごほうびｳｰﾙ　ﾊﾞﾗﾝｽｻﾎﾟｰﾄ　","","","","80","","0","M","","0","","","","","213","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","000","2025","","117","","","","","","","","","","","","2","","2","20260319","1150","","","","0","1790","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","9","0.00","0","","0.00",""
"EE3032L","EE3032","ごほうびｳｰﾙ　ﾊﾞﾗﾝｽｻﾎﾟｰﾄ　","","","","80","","0","M","","0","","","","","433","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","000","2025","","117","","","","","","","","","","","","2","","2","20260319","1150","","","","6757","1790","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","50","0.00","0","","40.29",""
"EE3032L","EE3032","ごほうびｳｰﾙ　ﾊﾞﾗﾝｽｻﾎﾟｰﾄ　","","","","80","","0","L","","0","","","","","213","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","000","2025","","117","","","","","","","","","","","","2","","2","20260319","1150","","","","0","1790","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","9","0.00","0","","0.00",""
"EE3032L","EE3032","ごほうびｳｰﾙ　ﾊﾞﾗﾝｽｻﾎﾟｰﾄ　","","","","80","","0","L","","0","","","","","433","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","000","2025","","117","","","","","","","","","","","","2","","2","20260319","1150","","","","6757","1790","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","50","0.00","0","","40.29",""
"EE3032L","EE3032","ごほうびｳｰﾙ　ﾊﾞﾗﾝｽｻﾎﾟｰﾄ　","","","","90","","0","M","","0","","","","","213","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","000","2025","","117","","","","","","","","","","","","2","","2","20260319","1150","","","","0","1790","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","9","0.00","0","","0.00",""
"EE3032L","EE3032","ごほうびｳｰﾙ　ﾊﾞﾗﾝｽｻﾎﾟｰﾄ　","","","","90","","0","M","","0","","","","","433","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","000","2025","","117","","","","","","","","","","","","2","","2","20260319","1150","","","","6757","1790","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","50","0.00","0","","40.29",""
"EE3032L","EE3032","ごほうびｳｰﾙ　ﾊﾞﾗﾝｽｻﾎﾟｰﾄ　","","","","90","","0","L","","0","","","","","213","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","000","2025","","117","","","","","","","","","","","","2","","2","20260319","1150","","","","0","1790","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","9","0.00","0","","0.00",""
"EE3032L","EE3032","ごほうびｳｰﾙ　ﾊﾞﾗﾝｽｻﾎﾟｰﾄ　","","","","90","","0","L","","0","","","","","433","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","000","2025","","117","","","","","","","","","","","","2","","2","20260319","1150","","","","6757","1790","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","50","0.00","0","","40.29",""
"EE3033V","EE3033","CM yumi ﾜｯﾌﾙｺﾝﾌｫ","","","","40","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","189","2025","","128","","","","","","","","","","","","2","","30","20260319","0","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","0.00","0","","0.00",""
"EE3033V","EE3033","CM yumi ﾜｯﾌﾙｺﾝﾌｫ","","","","42","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","189","2025","","128","","","","","","","","","","","","2","","30","20260319","0","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","0.00","0","","0.00",""
"EE3033V","EE3033","CM yumi ﾜｯﾌﾙｺﾝﾌｫ","","","","60","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","189","2025","","128","","","","","","","","","","","","2","","30","20260319","0","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","0.00","0","","0.00",""
"EE3033V","EE3033","CM yumi ﾜｯﾌﾙｺﾝﾌｫ","","","","62","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","037","3","","2025","189","2025","","128","","","","","","","","","","","","2","","30","20260319","0","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","0.00","0","","0.00",""
"EE3515L","EE3515","FHｶｯﾄﾌﾞｰﾂﾓｲｽﾄｸﾛｼﾊﾞﾈｰﾑ","","","","40","","0","L","","0","","","","","213","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","038","3","","2025","000","2025","","122","","","","","","","","","","","","2","","30","20260319","0","","","","495","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","9","0.00","0","","3.02",""
"EE3516L","EE3516","FHｶｯﾄﾌﾞｰﾂﾓｲｽﾄｸﾏｱｯﾌﾟﾘｹ","","","","32","","0","L","","0","","","","","213","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","038","3","","2025","000","2025","","122","","","","","","","","","","","","2","","30","20260319","0","","","","495","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","9","0.00","0","","3.02",""
"EE3517L","EE3517","ﾈｺ　FH","","","","20","","0","L","","0","","","","","213","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","038","3","","2025","000","2025","","117","","","","","","","","","","","","2","","30","20260319","0","","","","495","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","9","0.00","0","","3.02",""
"EE3518V","EE3518","ｺﾝﾌｫｰﾄ ﾑｼﾞ","","","","90","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","038","3","","2025","000","2025","","133","","","","","","","","","","","","2","","30","20260319","0","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"EE3519L","EE3519","ﾅﾒﾗｶﾌﾝﾜﾘｽﾓｳ","","","","40","","0","L","","0","","","","","213","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","038","3","","2025","000","2025","","122","","","","","","","","","","","","2","","30","20260319","0","","","","473","890","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","9","0.00","0","","2.88",""
"EE3520L","EE3520","ﾅﾒﾗｶﾌﾝﾜﾘ ｶﾋﾟﾊﾞﾗ","","","","22","","0","L","","0","","","","","213","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","038","3","","2025","000","2025","","133","","","","","","","","","","","","2","","30","20260319","550","","","","473","890","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","9","0.00","0","","2.88",""
"EE3521L","EE3521","ﾅﾒﾗｶﾌﾝﾜﾘｼﾊﾞｲﾇ","","","","20","","0","L","","0","","","","","213","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","038","3","","2025","000","2025","","116","","","","","","","","","","","","2","","30","20260319","0","","","","473","890","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","9","0.00","0","","2.88",""
"EE3522L","EE3522","ﾅﾒﾗｶﾌﾝﾜﾘｼﾛｸママフラｰ","","","","32","","0","L","","0","","","","","213","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","038","3","","2025","000","2025","","012","","","","","","","","","","","","2","","30","20260319","0","","","","473","890","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","9","0.00","0","","2.88",""
"EE3523F","EE3523","DS ﾅｲﾄﾒｱｼﾞｬｯｸﾒﾝｽﾞｺﾝﾌｫｰﾄ","","","","90","","0","L","","0","","","","","411","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","038","3","","2025","005","2025","","133","","","","","","","","","","","","2","","30","20260319","0","","","","3726","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","189.00","0","","20.10",""
"EE3524F","EE3524","DS ﾅｲﾄﾒｱｾﾞﾛﾒﾝｽﾞｺﾝﾌｫｰﾄ","","","","50","","0","L","","0","","","","","411","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","038","3","","2025","005","2025","","116","","","","","","","","","","","","2","","30","20260319","0","","","","3900","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","189.00","0","","21.10",""
"EE3525V","EE3525","PUﾚｻﾞｰﾙｰﾑｼｭｰｽﾞ","","","","40","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","038","3","","2025","000","2025","","012","","","","","","","","","","","","2","","30","20260319","0","","","","3106","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","42","0.00","0","","17.30",""
"EE3525V","EE3525","PUﾚｻﾞｰﾙｰﾑｼｭｰｽﾞ","","","","80","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","038","3","","2025","000","2025","","012","","","","","","","","","","","","2","","30","20260319","0","","","","3106","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","42","0.00","0","","17.30",""
"EE3525V","EE3525","PUﾚｻﾞｰﾙｰﾑｼｭｰｽﾞ","","","","90","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","038","3","","2025","000","2025","","012","","","","","","","","","","","","2","","30","20260319","0","","","","3106","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","42","0.00","0","","17.30",""
"EH2079W","EH2079","ﾊｲｶｯﾄﾊﾟﾝﾀﾛﾝﾍﾞﾛｱﾘﾎﾞﾝ","","","","62","","0","S","","0","","","","","105","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","040","2","","2025","000","2025","","117","","","","","","","","","","","","2","","30","20260319","430","","","","2093","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","45","0.00","0","","12.30",""
"EH2079W","EH2079","ﾊｲｶｯﾄﾊﾟﾝﾀﾛﾝﾍﾞﾛｱﾘﾎﾞﾝ","","","","81","","0","S","","0","","","","","105","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","040","2","","2025","000","2025","","117","","","","","","","","","","","","2","","30","20260319","430","","","","2093","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","45","0.00","0","","12.30",""
"EH2079W","EH2079","ﾊｲｶｯﾄﾊﾟﾝﾀﾛﾝﾍﾞﾛｱﾘﾎﾞﾝ","","","","82","","0","S","","0","","","","","105","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","040","2","","2025","000","2025","","117","","","","","","","","","","","","2","","30","20260319","430","","","","2093","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","45","0.00","0","","12.30",""
"EH2079W","EH2079","ﾊｲｶｯﾄﾊﾟﾝﾀﾛﾝﾍﾞﾛｱﾘﾎﾞﾝ","","","","90","","0","S","","0","","","","","105","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","040","2","","2025","000","2025","","117","","","","","","","","","","","","2","","30","20260319","430","","","","2093","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","45","0.00","0","","12.30",""
"EH2080V","EH2080","BO ﾗｸﾞｱｳﾄﾘﾎﾞﾝﾊｲｶｯﾄﾘﾋﾟｰﾄ","","","","11","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","040","2","","2025","156","2025","","117","","","","","","","","","","","","2","","30","20260319","0","","","","3259","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","0.00","0","","18.50",""
"EH2080V","EH2080","BO ﾗｸﾞｱｳﾄﾘﾎﾞﾝﾊｲｶｯﾄﾘﾋﾟｰﾄ","","","","60","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","040","2","","2025","156","2025","","117","","","","","","","","","","","","2","","30","20260319","0","","","","3259","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","0.00","0","","18.50",""
"EH2080V","EH2080","BO ﾗｸﾞｱｳﾄﾘﾎﾞﾝﾊｲｶｯﾄﾘﾋﾟｰﾄ","","","","90","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","040","2","","2025","156","2025","","117","","","","","","","","","","","","2","","30","20260319","0","","","","3259","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","0.00","0","","18.50",""
"EH2081V","EH2081","BO ﾗｸﾞｱｳﾄﾘﾎﾞﾝ","","","","60","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","040","2","","2025","156","2025","","012","","","","","","","","","","","","2","","30","20260319","0","","","","2928","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","0.00","0","","16.60",""
"EH2081V","EH2081","BO ﾗｸﾞｱｳﾄﾘﾎﾞﾝ","","","","90","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","040","2","","2025","156","2025","","012","","","","","","","","","","","","2","","30","20260319","0","","","","2928","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","0.00","0","","16.60",""
"EH2082V","EH2082","BO ﾗｸﾞｱｳﾄﾘﾎﾞﾝﾂｷ","","","","80","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","040","2","","2025","156","2025","","012","","","","","","","","","","","","2","","30","20260319","0","","","","2963","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","0.00","0","","16.80",""
"EH2082V","EH2082","BO ﾗｸﾞｱｳﾄﾘﾎﾞﾝﾂｷ","","","","90","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","040","2","","2025","156","2025","","012","","","","","","","","","","","","2","","30","20260319","0","","","","2963","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","0.00","0","","16.80",""
"EH2083V","EH2083","BO ﾗｸﾞｱｳﾄﾘﾎﾞﾝﾂｷ","","","","60","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","040","2","","2025","156","2025","","012","","","","","","","","","","","","2","","30","20260319","0","","","","3050","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","0.00","0","","17.30",""
"EH2083V","EH2083","BO ﾗｸﾞｱｳﾄﾘﾎﾞﾝﾂｷ","","","","80","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","040","2","","2025","156","2025","","012","","","","","","","","","","","","2","","30","20260319","0","","","","3050","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","0.00","0","","17.30",""
"EH2084F","EH2084","ｺﾋﾞﾄﾂﾞｶﾝﾊﾟﾝﾀﾛﾝ","","","","11","","0","M","","0","","","","","407","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","040","2","","2025","183","2025","","130","","","","","","","","","","","","2","","30","20260319","0","","","","3625","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","105.00","0","","20.00",""
"EH2084F","EH2084","ｺﾋﾞﾄﾂﾞｶﾝﾊﾟﾝﾀﾛﾝ","","","","20","","0","M","","0","","","","","407","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","040","2","","2025","183","2025","","130","","","","","","","","","","","","2","","30","20260319","0","","","","3625","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","105.00","0","","20.00",""
"EH2085F","EH2085","ﾍﾞﾃｨﾒｯｼｭﾊﾟﾝﾀ","","","","90","","0","M","","0","","","","","407","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","040","2","","2025","101","2025","","130","","","","","","","","","","","","2","","30","20260319","0","","","","3610","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","90.00","0","","20.00",""
